"Id","ProductId","UserId","ProfileName","HelpfulnessNumerator","HelpfulnessDenominator","Score","Time","Summary","Text","sentiment"
252535,"B000RZNY5G","A2T3VSM94LP9UM","LAUREN G. WILSON",2,2,3,1349913600,"Image is of 4lb bag- misleading","I ordered this expecting a 4 lb bag as represented by the image. The actual text says 3 lb. Just saying make sure you read the product description more closely so you aren't also mislead by the amazing price of $25 for 4 lbs of pistachios....","Neutral"
456096,"B0007IJE0W","A1YOTRYA3F8D9V","ahark",0,0,3,1346716800,"no card :(","I was warned, people said this would not come with a card, but I had never had a bad experience with Amazon so I got it anyway.  It was a surprise to our boss for letting us have some days off for vacation, so naturally we were not here when it arrived.  Since there was no card he assumed that it came from one of our vendors to thank us for doing business with them and the basket was divided up amongst the office.<br /><br />We did not want anyone to feel bad, so we did not reveal that it was from us, but I am a little sad and disappointed that he does not know how much we appreciated him letting us go.","Neutral"
143166,"B000SDO5YQ","AJDIB62BX91ML","TuneRS Mall com",0,1,3,1333584000,"Bad Packing","Compare to other packing I will give 5 out of 10. It's a food product that should be pack properly.","Neutral"
66501,"B0000CEPDP","A2ISP6CWB576J0","Janet Scott",19,19,3,1172102400,"OK, not the wonder food I was hoping for","My cat has renal disease and has been on Hill's k/d dry and canned food for over a year.  Recently she was getting picky about eating and not wanting the either type of the canned k/d.  Based on the Amazon reviews, I ordered the Hi-Tor Neo Diet hoping that she would love it.  At first she did love it (something new/different I think), but now she is very ambivalent towards it and lately has preferred the k/d.  Perhaps it is due simply to her personality or perhaps it is due to her stage of renal disease, but I have not seen any difference between k/d and the Hi-Tor Neo.  Other than the renal disease, she doesn't have any health issues and is still pretty frisky for being 16 years old.","Neutral"
56760,"B000ER3EFC","A3NHUQ33CFH3VM","Citizen John",0,0,3,1248912000,"This Sweet Potato jar is the favorite of our  7-month old twins","From the vegetable variety pack, this one is the favorite of our 7-month old twins. I subscribe to the 4 oz. pack of sweet potato with cinnamon.  Cinnamon is supposed to have some benefits such as relieving some of the pain of teething.  That's why I have a subscription for that one.<br /><br />Their next favorite is the carrots.  They love those and I subscribe to the 4 oz carrot baby food as well as some others such as lentils and rice.<br /><br />My wife tasted them. She said the sweet potato one is sweet but not very sweet. But both of our twins won't eat the one with peas despite our best efforts. The one with lentils with brown rice actually has some carrots in it, so I think babies will like that one right away as ours did. With the subscription and considering free delivery, the price is OK. Of course with twins, one has to buy more in bulk.","Neutral"
199213,"B0002NV04K","A93LBTV617ZVC","JJ2007 ""Blessed & Highly Favored!!""",3,4,3,1300665600,"Poor Delivery Method~","Based on the many bags of dried Shiitake Mushrooms that I've enjoyed in the past, I made the obvious assumption that the 'shrooms bought from the Amazon website would also be of superior quality, much like the ones I've always purchased from the local Asian markets in my own neighborhood.  I just received my 1st order of dried Shiitake Mushrooms this afternoon, and was very disappointed to find that the contents were very dusty, with many broken mushroom caps and pieces, instead of whole caps.  The box that they were packaged in had been damaged, as well. While I'm not completely ready to place blame entirely on the purveyors of said 'shrooms, I do expect them to make it right or refund my money.  The mushrooms themselves, however, do taste fine and that is the most important aspect of this review.  'Nuff said....","Neutral"
429832,"B007RTR9FQ","A1SCANWWQTEG9I","TheLastCoyote",0,0,3,1345161600,"Has a funky smell","I found this shampoo to be okay but not anything I would buy again without some improvement. It had a nice lather to it and washed out of my hair easily, leaving it feeling clean but not squeaky. What I really didn't like about it was the smell. To me the odor was similar to play-doh, which is not a pleasant scent in my book. It would need to be unscented or lightly scented with a more tenable smell before I would use it again.","Neutral"
232555,"B000E243RA","A1PJ089QXCWC9Y","BikeChick",0,0,3,1174348800,"A little too much flavor","These things are good when you eat a few, but it's a little hard for me to finish an entire bag since they're so full of flavor (salt, herbs, etc). I have an entire drawer of them and am always reluctant to grab a bag for lunch since I don't really look forward to a mouthful of flavor. I was hoping they'd be a little more subtle like Cheezits (spelling?). This would be good for people who like a ton of flavor, but other than that, you probably won't like them enough to eat all of them.","Neutral"
240045,"B001VJ0B0I","ATANE2SC44592","Loves those books",1,1,3,1340755200,"My dog LOVES it BUT...","I have to agree with other reviewers who find the description misleading. It does not seem to be any healthier than my dogs previous food (Dog Chow also made by Purina). And while he does love this and ate it more quickly than any other food I think I will stick with what we always buy him. The Dog Chow is cheaper ($12 for a 20lb. bag) for more!","Neutral"
266911,"B004BKLHOS","A9GIGJUB98JNR","Chen Sun ""WebAndNet.com""",0,0,3,1298592000,"The apple cinnamon version is better.","Tastes flat.  Positioned as a wholesome cracker, it features whole grains, no artificial preservatives, flavors, or colors, no high fructose corn syrup, and no hydrogenated oils.  A comparison analogy of these vs. Nabisco grahm crackers is comparing whole wheat to white bread.  For most people, white bread tastes better, though the whole wheat is healthier.<br /><br />If you want healthy, tasty grahm crackers, go with Back to Nature's apple-cinnamon version, which is a wholesome good-tastin' grahm cracker.","Neutral"
183143,"B000QUXXR6","A7JVRLYZU2LG8","notmeqyxtui",0,1,3,1337299200,"Good enough to eat just 3!","Maybe other people don't have that *I want carbs* feeling when I stay up too late.  So I'd eat 3 of these within an hour & a half.  I don't think they are save for me to have until/unless I've lost my extra weight!","Neutral"
21773,"B000KV61FC","A2Q9E6TCA4KAZY","jim",1,1,3,1326844800,"Good Toy--A few Drawbacks","My labs like to play with this toy-- which is good.  I don't put treats inside it and they still will play with it and fight over it.It seems durable and it seems safe.  The problems are two fold.  If the dogs play with it on a hard surface, like a concrete patio or a wooden deck, it makes a lot of noise as they drag the bottle end around and bounce it off of objects. Also my Labs will grab this thing by the rope end and swing it around in the air and it becomes a weapon of mass destruction whacking fixed objects or another dog while being whirled around. Nothing is perfect. I let the dogs have play time with it regardless of the negatives.","Neutral"
507336,"B000EEDJGO","A3OMK466SCJC7I","Raymond J. Salazar",0,0,3,1278288000,"23 of 24","Well, you can't go wrong with the original Razzles. They aren't cheap by any means. What can you do, I received the box and one pack was missing. So, I did get 23 of 24. The wrapper was broken and I decided to count the contents. Sure enough, one short. Oh well, I suppose. Probably would have given this no stars if I was in a bad mood.","Neutral"
248929,"B000F70R9C","A3QHWR33EMZSJI","Sharon Arrowood",1,3,3,1278806400,"If you get what you order...","This Good Earth Original Tea is amazing... so I ordered 2 cases of it!  HOWEVER, when my order arrived, it was wrong.  I received 1 case of this tea and other case of a different tea (which I do NOT enjoy).  The order indicated that the teas are not returnable, so now I am stuck trying to use an entire case of a tea I do not like.  Not sure I want to order tea from Amazon now...","Neutral"
23186,"B004ZIER34","A3JT29L4YFEIMJ","Fred Stephen",1,1,3,1312502400,"low acid coffee","if you like coffee but don't want the acid.  this is a great coffee, the wife loved it and the dark roat.  me on the other hand like the acid and a lighter roast.  i'm not fond of dark roast.","Neutral"
272151,"B003QBYX2G","A31QXJGLKSH2UD","LORDJOEYTX",0,0,3,1341705600,"Pretty good oil","I would say this is better than most but, not by much. I found it slightly bland for featured use but, good for main course cooking where the oil is used as a tool rather than a treat. All in all you can't go wrong with this product, all I say is shop around a bit you might find something that better suits your all around needs.<br /><a href=""http://www.amazon.com/gp/product/B003QBYX2G"">Partanna Extra Virgin Olive Oil, 17-Ounces</a>","Neutral"
13872,"B002O5QWD8","A19GXPY9QQLMQO","aloha jules",1,2,3,1323475200,"finicky cooking","I would've thrown the whole bag out if not for my convection oven. My first microwave batch turned out HORRIBLE. 1/2 cooked and no puffy/fluffy pieces at all! I popped some onto my infrared NuWave oven and they puffed up after 8 mins. FINALLY- something edible and YUMMY!<br />Glad they are healthier than the MSG/other additive types of rinds, but kinda high maintenance as far as how to properly prepare them. I think I will try to find easier-to-prep ones...bummer.","Neutral"
55394,"B002ZF06JI","A32O375P0XKMKI","Stellar Addla",1,1,3,1302048000,"Not quite what I expected.","This is a nice big bag, well-priced, of flat rawhides.  If that's what your dog likes, these are perfect.  I'd given my dogs rawhide bones and twists before and they like them...but for some reason these flat rawhides aren't nearly as popular with them.  I have to put some peanut butter on them to get them to chew on them for any amount of time.  It's going to take us a really long time to get through this bag.","Neutral"
